# time	avg1_50	std1_50	avg2_50	std2_50	avg_corr_50	avg1m_50	std1m_50	avg2m_50	std2m_50	avg_corrm_50
138.000000	18.545000	3.571271	18.577000	3.312412	0.000000	17.798000	3.437906	17.783000	3.338549	0.000000
139.000000	18.537000	3.583941	18.651000	3.419240	0.000000	17.781000	3.562168	17.822000	3.367836	0.000000
140.000000	18.589000	3.521659	18.633000	3.418817	0.000000	17.696000	3.534344	17.783000	3.424604	0.000000
141.000000	18.540000	3.472233	18.588000	3.433112	0.000000	17.714000	3.536411	17.799000	3.330555	0.000000
142.000000	18.576000	3.498317	18.568000	3.427153	0.000000	17.707000	3.543889	17.782000	3.330237	0.000000
143.000000	18.592000	3.507640	18.483000	3.376642	0.000000	17.639000	3.519187	17.814000	3.277408	0.000000
144.000000	18.614000	3.485542	18.554000	3.459925	0.000000	17.718000	3.462438	17.750000	3.358794	0.000000
145.000000	18.608000	3.508609	18.592000	3.453337	0.000000	17.787000	3.480177	17.792000	3.419757	0.000000
146.000000	18.573000	3.551151	18.641000	3.426386	0.000000	17.673000	3.495150	17.770000	3.405158	0.000000
147.000000	18.595000	3.558226	18.631000	3.456131	0.000000	17.667000	3.462963	17.825000	3.442437	0.000000
148.000000	18.616000	3.596741	18.506000	3.492845	0.000000	17.794000	3.481604	17.828000	3.437501	0.000000
149.000000	18.632000	3.574434	18.522000	3.526119	0.000000	17.720000	3.491934	17.783000	3.389677	0.000000
150.000000	18.621000	3.565580	18.597000	3.492362	0.000000	17.770000	3.589861	17.732000	3.399143	0.000000
151.000000	18.639000	3.616446	18.622000	3.397222	0.000000	17.782000	3.562369	17.745000	3.354396	0.000000
152.000000	18.729000	3.611587	18.647000	3.477987	0.000000	17.829000	3.545668	17.777000	3.341447	0.000000
153.000000	18.715000	3.551588	18.670000	3.454432	0.000000	17.881000	3.591774	17.755000	3.327608	0.000000
154.000000	18.715000	3.471279	18.716000	3.431231	0.000000	17.853000	3.520709	17.771000	3.395668	0.000000
155.000000	18.780000	3.462311	18.621000	3.399612	0.000000	17.791000	3.575377	17.783000	3.398810	0.000000
156.000000	18.785000	3.462481	18.536000	3.446840	0.000000	17.831000	3.596170	17.743000	3.388945	0.000000
157.000000	18.711000	3.480442	18.519000	3.507939	0.000000	17.803000	3.487147	17.749000	3.455141	0.000000
158.000000	18.702000	3.470619	18.491000	3.469282	0.000000	17.743000	3.451514	17.678000	3.428457	0.000000
159.000000	18.687000	3.524065	18.543000	3.481688	0.000000	17.769000	3.432148	17.678000	3.400046	0.000000
160.000000	18.563000	3.470163	18.514000	3.357351	0.000000	17.669000	3.492197	17.570000	3.465415	0.000000
161.000000	18.567000	3.422793	18.557000	3.393929	0.000000	17.700000	3.557808	17.701000	3.499085	0.000000
162.000000	18.567000	3.496500	18.536000	3.465069	0.000000	17.748000	3.515181	17.697000	3.418946	0.000000
163.000000	18.574000	3.463311	18.484000	3.528136	0.000000	17.796000	3.478848	17.676000	3.481239	0.000000
164.000000	18.527000	3.395773	18.515000	3.481921	0.000000	17.798000	3.532024	17.641000	3.439785	0.000000
165.000000	18.625000	3.429632	18.586000	3.495798	0.000000	17.829000	3.558618	17.693000	3.414784	0.000000
166.000000	18.565000	3.476172	18.619000	3.481930	0.000000	17.857000	3.513481	17.870000	3.448637	0.000000
167.000000	18.535000	3.507531	18.638000	3.385994	0.000000	17.827000	3.537947	17.877000	3.435967	0.000000
168.000000	18.616000	3.443043	18.553000	3.354876	0.000000	17.864000	3.503071	17.852000	3.432797	0.000000
169.000000	18.652000	3.389822	18.561000	3.344590	0.000000	17.900000	3.531855	17.907000	3.476255	0.000000
170.000000	18.583000	3.280413	18.543000	3.319661	0.000000	17.894000	3.517494	17.830000	3.461373	0.000000
171.000000	18.545000	3.289981	18.550000	3.393450	0.000000	17.897000	3.537286	17.806000	3.417655	0.000000
172.000000	18.537000	3.300096	18.502000	3.512548	0.000000	17.905000	3.487689	17.810000	3.456573	0.000000
173.000000	18.515000	3.329230	18.565000	3.456555	0.000000	17.718000	3.516600	17.789000	3.372904	0.000000
174.000000	18.550000	3.347462	18.568000	3.380736	0.000000	17.804000	3.509357	17.727000	3.364294	0.000000
175.000000	18.528000	3.384260	18.546000	3.293309	0.000000	17.728000	3.451958	17.873000	3.357510	0.000000
176.000000	18.463000	3.447699	18.544000	3.279949	0.000000	17.761000	3.447010	17.895000	3.335562	0.000000
177.000000	18.486000	3.378432	18.544000	3.249625	0.000000	17.749000	3.426660	17.815000	3.326977	0.000000
178.000000	18.483000	3.412581	18.587000	3.323918	0.000000	17.812000	3.528265	17.828000	3.429346	0.000000
179.000000	18.459000	3.565153	18.652000	3.353043	0.000000	17.797000	3.462339	17.848000	3.367922	0.000000
180.000000	18.458000	3.534153	18.621000	3.306563	0.000000	17.768000	3.451692	17.788000	3.385418	0.000000
181.000000	18.406000	3.531170	18.582000	3.264548	0.000000	17.822000	3.505184	17.784000	3.359962	0.000000
182.000000	18.413000	3.513749	18.527000	3.344439	0.000000	17.810000	3.448753	17.862000	3.363771	0.000000
183.000000	18.398000	3.464909	18.517000	3.365964	0.000000	17.829000	3.465510	17.936000	3.426354	0.000000
184.000000	18.378000	3.439930	18.410000	3.358258	0.000000	17.836000	3.436438	17.978000	3.378982	0.000000
185.000000	18.404000	3.381536	18.449000	3.380739	0.000000	17.813000	3.343356	18.023000	3.371420	0.000000
186.000000	18.398000	3.316564	18.383000	3.320288	0.000000	17.778000	3.465937	18.094000	3.369742	0.000000
187.000000	18.342000	3.320698	18.410000	3.349910	0.000000	17.850000	3.456516	17.901000	3.384258	0.000000
188.000000	18.323000	3.298283	18.475000	3.331272	0.000000	17.863000	3.535849	17.833000	3.419227	0.000000
189.000000	18.314000	3.369778	18.455000	3.391456	0.000000	17.866000	3.485691	17.852000	3.484551	0.000000
190.000000	18.333000	3.395013	18.460000	3.477700	0.000000	17.905000	3.398820	17.861000	3.486786	0.000000
191.000000	18.371000	3.426567	18.486000	3.459451	0.000000	17.863000	3.447931	17.858000	3.393794	0.000000
192.000000	18.379000	3.530632	18.485000	3.565919	0.000000	17.858000	3.371326	17.911000	3.397511	0.000000
193.000000	18.435000	3.440316	18.480000	3.507364	0.000000	17.878000	3.386608	17.895000	3.472460	0.000000
194.000000	18.412000	3.403565	18.492000	3.410562	0.000000	17.808000	3.495016	17.869000	3.418163	0.000000
195.000000	18.413000	3.380005	18.513000	3.378436	0.000000	17.809000	3.547748	17.830000	3.407800	0.000000
196.000000	18.446000	3.467720	18.405000	3.465685	0.000000	17.846000	3.516288	17.793000	3.483411	0.000000
197.000000	18.446000	3.431776	18.448000	3.503041	0.000000	17.847000	3.519317	17.734000	3.460816	0.000000
198.000000	18.431000	3.455610	18.535000	3.529132	0.000000	17.823000	3.561976	17.735000	3.412151	0.000000
199.000000	18.377000	3.490110	18.586000	3.496656	0.000000	17.831000	3.588654	17.713000	3.384174	0.000000
